origin,h1,h2,h3,h4,h5,a1,a2,a3,a4,a5
2022-12-05,-4.103941,-4.103941,-4.103941,-4.103941,-4.103941,-4.332896,-4.126814,-4.225574,-4.251798,-4.317647
2022-12-06,-4.332896,-4.332896,-4.332896,-4.332896,-4.332896,-4.126814,-4.225574,-4.251798,-4.317647,-3.791991
2022-12-07,-4.126814,-4.126814,-4.126814,-4.126814,-4.126814,-4.225574,-4.251798,-4.317647,-3.791991,-3.516569
2022-12-08,-4.225574,-4.225574,-4.225574,-4.225574,-4.225574,-4.251798,-4.317647,-3.791991,-3.516569,-4.232216
2022-12-09,-4.251798,-4.251798,-4.251798,-4.251798,-4.251798,-4.317647,-3.791991,-3.516569,-4.232216,-3.953650
2022-12-12,-4.317647,-4.317647,-4.317647,-4.317647,-4.317647,-3.791991,-3.516569,-4.232216,-3.953650,-4.222369
2022-12-13,-3.791991,-3.791991,-3.791991,-3.791991,-3.791991,-3.516569,-4.232216,-3.953650,-4.222369,-4.037200
2022-12-14,-3.516569,-3.516569,-3.516569,-3.516569,-3.516569,-4.232216,-3.953650,-4.222369,-4.037200,-4.102197
2022-12-15,-4.232216,-4.232216,-4.232216,-4.232216,-4.232216,-3.953650,-4.222369,-4.037200,-4.102197,-4.154108
2022-12-16,-3.953650,-3.953650,-3.953650,-3.953650,-3.953650,-4.222369,-4.037200,-4.102197,-4.154108,-4.072396
2022-12-19,-4.222369,-4.222369,-4.222369,-4.222369,-4.222369,-4.037200,-4.102197,-4.154108,-4.072396,-4.407770
2022-12-20,-4.037200,-4.037200,-4.037200,-4.037200,-4.037200,-4.102197,-4.154108,-4.072396,-4.407770,-4.089726
2022-12-21,-4.102197,-4.102197,-4.102197,-4.102197,-4.102197,-4.154108,-4.072396,-4.407770,-4.089726,-4.390671
2022-12-22,-4.154108,-4.154108,-4.154108,-4.154108,-4.154108,-4.072396,-4.407770,-4.089726,-4.390671,-4.336508
2022-12-23,-4.072396,-4.072396,-4.072396,-4.072396,-4.072396,-4.407770,-4.089726,-4.390671,-4.336508,-3.806268
2022-12-27,-4.407770,-4.407770,-4.407770,-4.407770,-4.407770,-4.089726,-4.390671,-4.336508,-3.806268,-3.934900
2022-12-28,-4.089726,-4.089726,-4.089726,-4.089726,-4.089726,-4.390671,-4.336508,-3.806268,-3.934900,-4.182428
2022-12-29,-4.390671,-4.390671,-4.390671,-4.390671,-4.390671,-4.336508,-3.806268,-3.934900,-4.182428,-3.873386
2022-12-30,-4.336508,-4.336508,-4.336508,-4.336508,-4.336508,-3.806268,-3.934900,-4.182428,-3.873386,-4.451607
2023-01-03,-3.806268,-3.806268,-3.806268,-3.806268,-3.806268,-3.934900,-4.182428,-3.873386,-4.451607,-4.142225
2023-01-04,-3.934900,-3.934900,-3.934900,-3.934900,-3.934900,-4.182428,-3.873386,-4.451607,-4.142225,-4.426318
2023-01-05,-4.182428,-4.182428,-4.182428,-4.182428,-4.182428,-3.873386,-4.451607,-4.142225,-4.426318,-3.883984
2023-01-06,-3.873386,-3.873386,-3.873386,-3.873386,-3.873386,-4.451607,-4.142225,-4.426318,-3.883984,-4.698504
2023-01-09,-4.451607,-4.451607,-4.451607,-4.451607,-4.451607,-4.142225,-4.426318,-3.883984,-4.698504,-4.191503
2023-01-10,-4.142225,-4.142225,-4.142225,-4.142225,-4.142225,-4.426318,-3.883984,-4.698504,-4.191503,-4.348665
2023-01-11,-4.426318,-4.426318,-4.426318,-4.426318,-4.426318,-3.883984,-4.698504,-4.191503,-4.348665,-4.234413
