date,actual,enn,jnn
2024-07-10,-4.577443,-4.587770,-4.487237
2024-07-11,-4.010659,-4.602088,-4.486248
2024-07-12,-4.492156,-4.206385,-4.465011
2024-07-15,-4.377779,-4.409585,-4.483380
2024-07-16,-4.561966,-4.426532,-4.480341
2024-07-17,-4.285811,-4.546533,-4.485679
2024-07-18,-3.830298,-4.398213,-4.476967
2024-07-19,-4.129524,-4.017194,-4.456691
2024-07-22,-4.441402,-4.088262,-4.469313
2024-07-23,-4.670671,-4.362243,-4.481998
2024-07-24,-4.268438,-4.605395,-4.487846
2024-07-25,-4.083364,-4.411300,-4.476347
2024-07-26,-4.233706,-4.185304,-4.467946
2024-07-29,-4.531410,-4.221999,-4.474225
2024-07-30,-4.373846,-4.467281,-4.484736
2024-07-31,-4.285963,-4.446176,-4.482257
2024-08-01,-4.117231,-4.354016,-4.478801
2024-08-02,-3.678567,-4.188446,-4.471499
2024-08-05,-3.088816,-3.897441,-4.452356
2024-08-06,-3.695441,-3.757741,-4.437077
2024-08-07,-3.959724,-3.839201,-4.451805
2024-08-08,-4.128122,-3.954784,-4.463437
2024-08-09,-4.320860,-4.085854,-4.471448
2024-08-12,-4.286683,-4.274521,-4.479796
2024-08-13,-4.726564,-4.312942,-4.478746
2024-08-14,-4.487581,-4.620275,-4.490424
2024-08-15,-4.824345,-4.567565,-4.486009
2024-08-16,-4.951983,-4.713492,-4.491409
2024-08-19,-4.606283,-4.782764,-4.491634
2024-08-20,-4.819649,-4.662277,-4.488919
2024-08-21,-4.555878,-4.727202,-4.491468
2024-08-22,-4.522364,-4.625589,-4.487816
2024-08-23,-4.520431,-4.573095,-4.486871
2024-08-26,-4.578525,-4.560110,-4.486791
2024-08-27,-4.828650,-4.594226,-4.488188
2024-08-28,-4.509893,-4.722891,-4.491489
2024-08-29,-4.349948,-4.600056,-4.486658
2024-08-30,-4.792865,-4.448204,-4.479688
2024-09-03,-4.437262,-4.660370,-4.489401
2024-09-04,-4.344566,-4.547369,-4.482821
2024-09-05,-4.395767,-4.427230,-4.479419
2024-09-06,-4.175097,-4.424249,-4.481129
2024-09-09,-3.901699,-4.278195,-4.472469
2024-09-10,-4.280274,-4.034535,-4.459846
2024-09-11,-4.331984,-4.204773,-4.476160
2024-09-12,-4.450708,-4.327669,-4.478727
2024-09-13,-4.763815,-4.448565,-4.482896
2024-09-16,-4.385428,-4.659301,-4.489267
2024-09-17,-4.625543,-4.512464,-4.481098
2024-09-18,-4.175750,-4.590970,-4.487323
2024-09-19,-4.644130,-4.339367,-4.472713
2024-09-20,-3.933803,-4.547217,-4.487407
2024-09-23,-4.480039,-4.163642,-4.461809
2024-09-24,-4.771255,-4.377615,-4.483233
2024-09-25,-4.696997,-4.649604,-4.489339
2024-09-26,-4.678436,-4.685939,-4.488714
2024-09-27,-4.788952,-4.671807,-4.488434
2024-09-30,-4.761836,-4.717439,-4.489621
2024-10-01,-4.661235,-4.718757,-4.489440
2024-10-02,-4.517095,-4.663866,-4.676477
2024-10-03,-4.589601,-4.574658,-4.593883
2024-10-04,-4.562781,-4.586195,-4.604417
2024-10-07,-4.753519,-4.581023,-4.594355
2024-10-08,-4.794709,-4.673195,-4.682986
2024-10-09,-4.695302,-4.717414,-4.719630
2024-10-10,-4.961464,-4.683095,-4.692551
2024-10-11,-4.863524,-4.774188,-4.769085
2024-10-14,-4.875987,-4.764796,-4.758064
2024-10-15,-4.401023,-4.762690,-4.760399
2024-10-16,-4.889968,-4.539300,-4.555016
2024-10-17,-4.720330,-4.711473,-4.718237
2024-10-18,-4.795289,-4.700038,-4.697808
2024-10-21,-4.937796,-4.718444,-4.725734
2024-10-22,-4.970027,-4.775542,-4.768830
2024-10-23,-4.237475,-4.797250,-4.784626
2024-10-24,-4.712896,-4.447218,-4.461511
2024-10-25,-4.816084,-4.602439,-4.621217
2024-10-28,-4.827303,-4.711872,-4.705509
2024-10-29,-4.733473,-4.739205,-4.739678
2024-10-30,-4.805364,-4.703914,-4.711074
2024-10-31,-4.399324,-4.723243,-4.728954
2024-11-01,-4.320860,-4.529165,-4.537762
2024-11-04,-4.630318,-4.406250,-4.417406
2024-11-05,-4.698644,-4.578877,-4.555520
2024-11-06,-4.546918,-4.666180,-4.648563
2024-11-07,-4.691340,-4.605348,-4.604603
2024-11-08,-4.901009,-4.659865,-4.655635
2024-11-11,-4.825595,-4.750746,-4.742787
2024-11-12,-4.759540,-4.741720,-4.740808
2024-11-13,-4.596290,-4.714724,-4.718238
2024-11-14,-4.509338,-4.638939,-4.643586
2024-11-15,-4.841121,-4.571434,-4.574620
2024-11-18,-4.739142,-4.714336,-4.703577
2024-11-19,-4.928719,-4.707694,-4.701730
2024-11-20,-4.639054,-4.763151,-4.762167
2024-11-21,-4.326014,-4.672037,-4.674857
2024-11-22,-4.726290,-4.458082,-4.475185
2024-11-25,-4.292822,-4.640040,-4.625539
2024-11-26,-4.873840,-4.438259,-4.432080
2024-11-27,-4.898628,-4.699688,-4.683486
2024-11-29,-4.991161,-4.760431,-4.747095
2024-12-02,-4.867009,-4.785663,-4.785933
2024-12-03,-4.911836,-4.757228,-4.760100
2024-12-04,-5.033621,-4.765588,-4.762573
2024-12-05,-5.053662,-4.802004,-4.789666
2024-12-06,-4.851790,-4.813035,-4.797448
2024-12-09,-4.723371,-4.757431,-4.754421
2024-12-10,-4.866431,-4.696894,-4.705113
2024-12-11,-4.945268,-4.738080,-4.740099
2024-12-12,-4.834968,-4.774350,-4.767279
2024-12-13,-4.898587,-4.745520,-4.744315
2024-12-16,-4.867313,-4.758973,-4.757203
2024-12-17,-4.595877,-4.753043,-4.750838
2024-12-18,-4.322640,-4.640903,-4.651719
2024-12-19,-4.259048,-4.448214,-4.464819
2024-12-20,-4.465648,-4.337152,-4.343751
2024-12-23,-4.864093,-4.439856,-4.434901
2024-12-24,-5.287089,-4.687005,-4.679345
2024-12-26,-4.926397,-4.848198,-4.819077
2024-12-27,-4.742647,-4.789724,-4.777088
2024-12-30,-4.617425,-4.710457,-4.717486
2024-12-31,-5.037952,-4.638052,-4.651731
