date,RW_MSE,AR_MSE,HAR_MSE,ARFIMA_MSE,FNN_MSE,LSTM_MSE,NAR_MSE,RW_QLIKE,AR_QLIKE,HAR_QLIKE,ARFIMA_QLIKE,FNN_QLIKE,LSTM_QLIKE,NAR_QLIKE
2022-12-22,0.008105,0.000105,0.000314,0.002163,0.000031,0.000343,0.002768,0.017229,0.000208,0.000621,0.004195,0.000062,0.000695,0.005347
2022-12-23,0.017259,0.011447,0.008341,0.004472,0.029614,0.026523,0.008269,0.037750,0.024617,0.017745,0.009357,0.066651,0.059308,0.017587
2022-12-27,0.065119,0.039445,0.051088,0.062438,0.023609,0.027154,0.047206,0.110643,0.069405,0.088374,0.106433,0.042731,0.048803,0.082102
2022-12-28,0.008712,0.000074,0.000072,0.001364,0.000361,0.000114,0.000196,0.018561,0.000150,0.000145,0.002662,0.000732,0.000230,0.000389
2022-12-29,0.113245,0.123542,0.137684,0.156294,0.100897,0.103542,0.117776,0.183194,0.198083,0.218221,0.244216,0.165070,0.168979,0.189770
2022-12-30,0.175270,0.055248,0.049338,0.039499,0.071871,0.048742,0.058168,0.472829,0.130053,0.115067,0.090594,0.173281,0.113568,0.137533
2023-01-03,0.134311,0.211675,0.151995,0.154563,0.252175,0.203240,0.243903,0.348283,0.589535,0.401153,0.408947,0.725765,0.562006,0.697402
2023-01-04,0.048385,0.000011,0.000327,0.001522,0.001381,0.000018,0.000316,0.084012,0.000023,0.000646,0.002967,0.002832,0.000037,0.000624
2023-01-05,0.016684,0.007461,0.004278,0.011657,0.022078,0.016583,0.011345,0.030670,0.014099,0.008195,0.021722,0.040088,0.030493,0.021162
2023-01-06,0.005476,0.000417,0.003830,0.000920,0.000016,0.000634,0.000805,0.011513,0.000846,0.007987,0.001878,0.000032,0.001289,0.001641
2023-01-09,0.018658,0.022085,0.019917,0.017650,0.010638,0.010677,0.012565,0.034137,0.040101,0.036336,0.032370,0.019885,0.019956,0.023352
2023-01-10,0.000009,0.003004,0.004774,0.004070,0.000304,0.001315,0.002049,0.000018,0.005795,0.009123,0.007804,0.000601,0.002567,0.003977
2023-01-11,0.003405,0.001010,0.000235,0.000048,0.003992,0.001652,0.000282,0.007083,0.002064,0.000475,0.000096,0.008330,0.003395,0.000571
2023-01-12,0.000812,0.001180,0.000614,0.000148,0.006845,0.002667,0.000437,0.001655,0.002416,0.001249,0.000298,0.014478,0.005523,0.000885
2023-01-13,0.370462,0.398246,0.379890,0.364308,0.434216,0.403125,0.387130,1.160783,1.270819,1.197789,1.136810,1.417674,1.290448,1.226442
2023-01-17,0.440608,0.129805,0.135630,0.141326,0.128177,0.120972,0.137295,0.592688,0.207045,0.215318,0.223352,0.204722,0.194386,0.217672
2023-01-18,0.008135,0.001502,0.000811,0.000311,0.007315,0.002573,0.006903,0.017294,0.002928,0.001654,0.000615,0.013831,0.004975,0.013072
2023-01-19,0.020376,0.027815,0.025758,0.028221,0.041878,0.023657,0.020100,0.037136,0.049928,0.046420,0.050617,0.073408,0.042813,0.036655
2023-01-20,0.005782,0.001381,0.000117,0.000169,0.003151,0.001038,0.000337,0.012173,0.002695,0.000232,0.000334,0.006544,0.002121,0.000665
2023-01-23,0.002551,0.001886,0.008795,0.006869,0.000215,0.001257,0.002001,0.004934,0.003665,0.016541,0.013009,0.000425,0.002456,0.003886
2023-01-24,0.040409,0.029918,0.030725,0.021250,0.048549,0.035147,0.018746,0.092830,0.067375,0.069307,0.046949,0.113081,0.079968,0.041161
2023-01-25,0.147687,0.089275,0.098636,0.111543,0.078912,0.085457,0.100569,0.232263,0.147721,0.161718,0.180715,0.131993,0.141955,0.164584
2023-01-26,0.018610,0.000001,0.000371,0.000349,0.000440,0.000015,0.000103,0.040849,0.000002,0.000753,0.000690,0.000893,0.000031,0.000205
2023-01-27,0.000760,0.002003,0.004860,0.006563,0.000105,0.001703,0.000751,0.001492,0.003889,0.009283,0.012445,0.000209,0.003314,0.001475
2023-01-30,0.072250,0.096525,0.099875,0.110953,0.054896,0.084770,0.085857,0.121744,0.158578,0.163556,0.179853,0.094477,0.140915,0.142561
2023-01-31,0.017446,0.000040,0.001441,0.003285,0.000000,0.002042,0.001134,0.038178,0.000080,0.002811,0.006326,0.000000,0.003963,0.002219
2023-02-01,0.311034,0.268095,0.237240,0.218855,0.313815,0.251121,0.281773,0.935405,0.781120,0.674758,0.613201,0.945647,0.722138,0.829480
2023-02-02,0.000715,0.041321,0.026803,0.025668,0.053985,0.049608,0.044261,0.001404,0.095079,0.059969,0.057287,0.126833,0.115746,0.102361
2023-02-03,0.010681,0.001119,0.002251,0.000136,0.000033,0.000000,0.000035,0.019964,0.002289,0.004647,0.000274,0.000067,0.000000,0.000070
2023-02-06,0.146185,0.122810,0.092025,0.118326,0.165445,0.149514,0.128216,0.230165,0.197032,0.151852,0.190565,0.256803,0.234810,0.204777
2023-02-07,0.117456,0.023818,0.043332,0.036341,0.036985,0.033894,0.038453,0.299201,0.052941,0.100054,0.082872,0.084442,0.076933,0.088029
2023-02-08,0.006144,0.000661,0.002975,0.000615,0.000809,0.000333,0.001398,0.011670,0.001300,0.005740,0.001210,0.001650,0.000674,0.002866
2023-02-09,0.027092,0.027603,0.027882,0.028416,0.012601,0.017472,0.031970,0.048697,0.049567,0.050042,0.050949,0.023417,0.032057,0.056954
2023-02-10,0.002046,0.010271,0.012440,0.016770,0.008948,0.013188,0.019037,0.003971,0.019221,0.023128,0.030822,0.016820,0.024467,0.034801
2023-02-13,0.017493,0.044346,0.040653,0.048545,0.023158,0.033818,0.044442,0.032094,0.077449,0.071396,0.084271,0.041954,0.060053,0.077605
2023-02-14,0.143088,0.070735,0.059718,0.057798,0.102512,0.079820,0.072957,0.374351,0.170279,0.141523,0.136584,0.256795,0.194484,0.176157
2023-02-15,0.080831,0.029863,0.045170,0.045981,0.018024,0.024513,0.022571,0.134925,0.053401,0.078792,0.080112,0.033027,0.044285,0.040940
2023-02-16,0.000007,0.005635,0.003908,0.010173,0.001507,0.005843,0.009203,0.000013,0.010726,0.007499,0.019043,0.002937,0.011113,0.017283
2023-02-17,0.023338,0.012319,0.009644,0.005219,0.015706,0.008425,0.013066,0.051817,0.026568,0.020614,0.010959,0.034210,0.017930,0.028242
2023-02-21,0.001315,0.000488,0.000208,0.001030,0.002051,0.000133,0.000225,0.002568,0.000962,0.000411,0.002017,0.004228,0.000269,0.000455
2023-02-22,0.003012,0.002923,0.004318,0.006340,0.000387,0.002937,0.001329,0.005809,0.005641,0.008269,0.012032,0.000763,0.005668,0.002595
2023-02-23,0.012178,0.006279,0.007245,0.003364,0.011506,0.005474,0.008856,0.026251,0.013248,0.015348,0.006995,0.024751,0.011508,0.018877
2023-02-24,0.011350,0.015685,0.016917,0.013003,0.028726,0.019620,0.020630,0.024402,0.034161,0.036968,0.028100,0.064533,0.043177,0.045511
2023-02-27,0.168791,0.123044,0.120612,0.130027,0.103142,0.116398,0.111563,0.261375,0.197367,0.193867,0.207361,0.168389,0.187775,0.180744
2023-02-28,0.000213,0.030665,0.023478,0.033081,0.025086,0.034243,0.027232,0.000423,0.054756,0.042505,0.058820,0.045269,0.060765,0.048936
2023-03-01,0.064941,0.019915,0.016077,0.014126,0.029786,0.019452,0.025080,0.155073,0.043856,0.035054,0.030631,0.067062,0.042789,0.055903
2023-03-02,0.143974,0.166391,0.148475,0.150979,0.230145,0.197580,0.197555,0.377000,0.445209,0.390521,0.398079,0.650839,0.543696,0.543616
2023-03-03,0.509480,0.252180,0.279426,0.287522,0.249154,0.258379,0.257311,0.667452,0.370633,0.404638,0.414601,0.366809,0.378436,0.377094
2023-03-06,0.002067,0.026950,0.014439,0.030828,0.039062,0.043724,0.037020,0.004263,0.048455,0.026697,0.055030,0.068773,0.076433,0.065390
2023-03-07,0.383677,0.245404,0.236566,0.227105,0.258956,0.237415,0.262347,1.212753,0.702531,0.672479,0.640654,0.749219,0.675349,0.761017
2023-03-08,0.043291,0.001237,0.001956,0.000714,0.002231,0.001892,0.000585,0.075724,0.002417,0.003799,0.001403,0.004606,0.003897,0.001189
2023-03-09,0.266644,0.321368,0.314783,0.290448,0.305112,0.271026,0.297146,0.776033,0.973613,0.949218,0.860532,0.913696,0.791421,0.884712
2023-03-10,0.274339,0.643591,0.680884,0.628946,0.516531,0.604897,0.660366,0.803105,2.370800,2.558301,2.298647,1.772343,2.181962,2.454471
2023-03-13,0.004023,0.200799,0.293762,0.271978,0.217720,0.218584,0.318982,0.008398,0.554092,0.872474,0.794773,0.609448,0.612306,0.964756
2023-03-14,0.221899,0.027038,0.004436,0.005956,0.019342,0.065803,0.002068,0.331923,0.048605,0.008490,0.011323,0.035333,0.111714,0.004263
2023-03-15,0.000808,0.002412,0.009084,0.006356,0.003593,0.015388,0.006478,0.001586,0.004671,0.019380,0.013415,0.006908,0.028381,0.013681
2023-03-16,0.006367,0.003729,0.021149,0.034742,0.004902,0.010826,0.018339,0.013440,0.007771,0.046716,0.078986,0.010277,0.023236,0.040227
2023-03-17,0.079441,0.053089,0.036914,0.018029,0.041251,0.025297,0.030790,0.132802,0.091586,0.065214,0.033035,0.072379,0.045631,0.054966
2023-03-20,0.001601,0.006302,0.003816,0.001496,0.013488,0.004133,0.014789,0.003118,0.011962,0.007327,0.002917,0.025004,0.007922,0.027318
2023-03-21,0.072747,0.080881,0.072438,0.070298,0.100511,0.058802,0.117015,0.122512,0.135001,0.122034,0.118719,0.164499,0.100691,0.188668
2023-03-22,0.034003,0.003899,0.005320,0.005446,0.006949,0.015721,0.000503,0.077198,0.008132,0.011176,0.011448,0.014704,0.034243,0.001021
2023-03-23,0.000775,0.000234,0.000512,0.000187,0.000329,0.005166,0.000220,0.001523,0.000473,0.001009,0.000371,0.000667,0.010844,0.000436
2023-03-24,0.015300,0.021887,0.019335,0.015527,0.022869,0.035795,0.008010,0.033287,0.048430,0.042518,0.033803,0.050720,0.081543,0.017021
2023-03-27,0.001128,0.004806,0.002094,0.000940,0.000362,0.006409,0.000667,0.002207,0.010071,0.004319,0.001919,0.000733,0.013531,0.001357
2023-03-28,0.085679,0.059622,0.054004,0.065285,0.079487,0.050385,0.088544,0.142291,0.101989,0.093051,0.110903,0.132873,0.087242,0.146620
2023-03-29,0.002091,0.001923,0.002180,0.003402,0.003821,0.000707,0.006698,0.004312,0.003736,0.004228,0.006547,0.007337,0.001389,0.012695
2023-03-30,0.001364,0.000033,0.000499,0.000220,0.001088,0.003701,0.000033,0.002797,0.000067,0.000983,0.000436,0.002224,0.007712,0.000066
2023-03-31,0.343134,0.337423,0.385713,0.370254,0.293941,0.279712,0.366699,0.481438,0.474696,0.530889,0.513096,0.422456,0.404990,0.508979
2023-04-03,0.233922,0.055578,0.036646,0.034381,0.057009,0.050148,0.030732,0.663548,0.130896,0.083614,0.078111,0.134559,0.117109,0.069324
2023-04-04,0.000664,0.001789,0.001545,0.000745,0.009289,0.008445,0.002198,0.001306,0.003681,0.003010,0.001463,0.019833,0.017975,0.004537
2023-04-05,0.022904,0.028202,0.015409,0.015046,0.057058,0.040447,0.020730,0.050802,0.063287,0.033534,0.032712,0.134684,0.092925,0.045744
2023-04-06,0.264518,0.155603,0.219303,0.223529,0.189615,0.183394,0.157256,0.386124,0.243262,0.328556,0.334033,0.289472,0.281140,0.245546
2023-04-10,0.046555,0.000249,0.000536,0.000016,0.001006,0.000417,0.000565,0.108081,0.000503,0.001089,0.000032,0.002056,0.000846,0.001149
2023-04-11,0.094671,0.108885,0.162994,0.141635,0.078235,0.094027,0.091667,0.155812,0.176830,0.253444,0.223787,0.130957,0.154850,0.151315
2023-04-12,0.156526,0.044746,0.029880,0.033430,0.074716,0.056321,0.064598,0.414924,0.103568,0.067285,0.075813,0.180833,0.132795,0.154177
2023-04-13,0.036926,0.008642,0.037085,0.031907,0.005079,0.010211,0.008501,0.065235,0.016260,0.065499,0.056848,0.009693,0.019113,0.016003
2023-04-14,0.579138,0.489373,0.479162,0.437703,0.565572,0.498745,0.477452,2.059458,1.652464,1.608120,1.432170,1.995967,1.693516,1.600734
2023-04-17,0.110454,0.000077,0.002527,0.002917,0.000472,0.000171,0.000014,0.179124,0.000154,0.004889,0.005630,0.000931,0.000340,0.000028
2023-04-18,0.107831,0.094306,0.058957,0.081602,0.115479,0.101530,0.102791,0.175286,0.155267,0.100936,0.136099,0.186441,0.166006,0.167870
2023-04-19,0.024871,0.069996,0.068981,0.076071,0.107981,0.090410,0.052135,0.044899,0.118249,0.116671,0.127635,0.175504,0.149428,0.090056
2023-04-20,0.000007,0.039024,0.029442,0.027229,0.011259,0.016299,0.014322,0.000015,0.068709,0.052688,0.048930,0.021006,0.029991,0.026490
2023-04-21,0.022602,0.001817,0.000138,0.000383,0.014472,0.006753,0.003320,0.050096,0.003739,0.000273,0.000777,0.031411,0.014277,0.006903
2023-04-24,0.091188,0.083444,0.114636,0.116855,0.055117,0.075621,0.078088,0.150596,0.138903,0.185217,0.188437,0.094831,0.126943,0.130732
2023-04-25,0.077616,0.020442,0.015899,0.007951,0.021870,0.012923,0.003923,0.188573,0.045076,0.034648,0.016892,0.048391,0.027921,0.008184
2023-04-26,0.078687,0.100500,0.079499,0.066465,0.118755,0.095282,0.093971,0.191442,0.251168,0.193621,0.159054,0.302937,0.236664,0.233041
2023-04-27,0.083640,0.026704,0.026290,0.035656,0.013196,0.020260,0.025297,0.139200,0.048036,0.047328,0.063122,0.024481,0.036934,0.045631
2023-04-28,0.004053,0.000553,0.000971,0.000098,0.000116,0.000257,0.001408,0.008462,0.001123,0.001983,0.000195,0.000234,0.000508,0.002887
2023-05-01,0.153159,0.141767,0.153590,0.131614,0.158340,0.140371,0.169070,0.404682,0.370405,0.405992,0.340343,0.420459,0.366243,0.453507
2023-05-02,0.003853,0.043892,0.050451,0.048607,0.063369,0.062915,0.049649,0.008036,0.101443,0.117873,0.113226,0.150978,0.149799,0.115849
2023-05-03,0.131792,0.049055,0.040562,0.047435,0.072206,0.058700,0.048809,0.209872,0.085095,0.071246,0.082473,0.121675,0.100529,0.084698
2023-05-04,0.222773,0.156978,0.198462,0.171155,0.120477,0.139714,0.161072,0.626204,0.416301,0.546540,0.459987,0.307903,0.364288,0.428828
2023-05-05,0.051172,0.004759,0.001775,0.001353,0.005455,0.001134,0.004305,0.088508,0.009095,0.003452,0.002641,0.010392,0.002218,0.008246
2023-05-08,0.063667,0.068408,0.045604,0.045819,0.070970,0.054828,0.067287,0.108366,0.115780,0.079498,0.079848,0.119761,0.094368,0.114032
2023-05-09,0.018033,0.047661,0.044075,0.046368,0.066126,0.056456,0.050720,0.033043,0.082840,0.077006,0.080741,0.112219,0.096964,0.087780
2023-05-10,0.012501,0.001112,0.000020,0.000060,0.001498,0.000426,0.001863,0.026974,0.002175,0.000039,0.000120,0.003075,0.000864,0.003621
2023-05-11,0.015871,0.010075,0.005090,0.007611,0.029606,0.020727,0.008640,0.034584,0.021569,0.010683,0.016148,0.066632,0.045737,0.018401
2023-05-12,0.018671,0.006582,0.010454,0.012531,0.002254,0.004234,0.010476,0.034161,0.012479,0.019553,0.023291,0.004368,0.008113,0.019593
2023-05-15,0.021308,0.028056,0.027746,0.038933,0.025677,0.031524,0.047939,0.038754,0.050338,0.049810,0.068559,0.046280,0.056204,0.083290
2023-05-16,0.012265,0.000407,0.000549,0.000000,0.002176,0.000384,0.000144,0.026447,0.000825,0.001115,0.000000,0.004491,0.000779,0.000290
2023-05-17,0.027862,0.021683,0.019184,0.016930,0.042873,0.030325,0.030638,0.062478,0.047955,0.042170,0.036998,0.098916,0.068351,0.069098
2023-05-18,0.026615,0.009078,0.011896,0.014413,0.003433,0.006347,0.007028,0.047883,0.017056,0.022152,0.026651,0.006605,0.012045,0.013302
2023-05-19,0.051549,0.039960,0.041647,0.030777,0.043094,0.034726,0.035040,0.120650,0.091726,0.095885,0.069432,0.099465,0.078947,0.079710
2023-05-22,0.002157,0.016566,0.016907,0.012696,0.018116,0.016410,0.017631,0.004450,0.036168,0.036946,0.027411,0.039714,0.035811,0.038602
2023-05-23,0.001555,0.000360,0.001681,0.000843,0.000858,0.001138,0.000153,0.003030,0.000729,0.003456,0.001719,0.001750,0.002329,0.000308
2023-05-24,0.028584,0.017724,0.016080,0.018165,0.027012,0.022516,0.017902,0.051234,0.032501,0.029605,0.033274,0.048561,0.040846,0.032813
2023-05-25,0.020452,0.044738,0.035210,0.037781,0.039296,0.039311,0.045829,0.037268,0.078088,0.062379,0.066652,0.069158,0.069183,0.079864
2023-05-26,0.001493,0.022569,0.023915,0.020722,0.010659,0.015606,0.020081,0.002911,0.040938,0.043257,0.037737,0.019923,0.028767,0.036622
2023-05-30,0.069904,0.030508,0.023034,0.026563,0.056870,0.041443,0.035426,0.168085,0.068787,0.051106,0.059401,0.134202,0.095380,0.080647
2023-05-31,0.009154,0.028204,0.017188,0.018750,0.046042,0.036109,0.026436,0.019533,0.063292,0.037588,0.041171,0.106801,0.082306,0.059102
2023-06-01,0.000868,0.004246,0.003030,0.001548,0.004630,0.003653,0.000865,0.001702,0.008874,0.006289,0.003179,0.009695,0.007611,0.001764
2023-06-02,0.048040,0.028496,0.025446,0.033518,0.040159,0.037440,0.037461,0.083454,0.051086,0.045885,0.059551,0.070582,0.066087,0.066122
2023-06-05,0.000331,0.011129,0.005994,0.008968,0.008457,0.009850,0.009675,0.000654,0.020771,0.011393,0.016855,0.015924,0.018458,0.018142
2023-06-06,0.059573,0.098431,0.101256,0.095901,0.069095,0.082589,0.076976,0.101911,0.161413,0.165601,0.157648,0.116849,0.137603,0.129025
2023-06-07,0.067413,0.009259,0.007618,0.007799,0.021967,0.013477,0.012053,0.161538,0.019765,0.016163,0.016559,0.048617,0.029168,0.025971
2023-06-08,0.245600,0.218987,0.261570,0.257272,0.177394,0.208658,0.211837,0.362306,0.328146,0.382437,0.377045,0.273055,0.314667,0.318829
2023-06-09,0.189520,0.041391,0.041741,0.030166,0.037041,0.030216,0.021315,0.517852,0.095251,0.096116,0.067969,0.084578,0.068088,0.047101
2023-06-12,0.002891,0.015030,0.003519,0.003118,0.016546,0.011023,0.014737,0.005995,0.032675,0.007324,0.006475,0.036122,0.023673,0.032011
2023-06-13,0.006126,0.002788,0.001962,0.004937,0.000046,0.000865,0.001945,0.011636,0.005384,0.003811,0.009427,0.000092,0.001696,0.003777
2023-06-14,0.041041,0.044348,0.034272,0.025230,0.035914,0.024453,0.041649,0.094389,0.102579,0.077848,0.056256,0.081833,0.054428,0.095890
2023-06-15,0.093136,0.059291,0.049435,0.061429,0.047429,0.056374,0.045572,0.153517,0.101465,0.085709,0.104843,0.082464,0.096834,0.079448
2023-06-16,0.028685,0.082795,0.072681,0.079603,0.067851,0.085523,0.070530,0.051405,0.137917,0.122410,0.133050,0.114912,0.142056,0.119078
2023-06-20,0.017140,0.000515,0.001489,0.001628,0.000563,0.002424,0.000123,0.037479,0.001014,0.002902,0.003171,0.001109,0.004692,0.000247
2023-06-21,0.047538,0.023448,0.018382,0.019959,0.040285,0.029797,0.033309,0.110544,0.052074,0.040325,0.043959,0.092525,0.067086,0.075520
2023-06-22,0.002167,0.000326,0.000296,0.000216,0.002564,0.000422,0.000617,0.004203,0.000659,0.000585,0.000428,0.005305,0.000855,0.001255
2023-06-23,0.022931,0.017963,0.017917,0.026722,0.016604,0.027121,0.018272,0.041563,0.032920,0.032840,0.048066,0.030530,0.048747,0.033461
2023-06-26,0.002932,0.000580,0.000027,0.001300,0.000377,0.002808,0.000299,0.006081,0.001142,0.000053,0.002539,0.000744,0.005423,0.000592
2023-06-27,0.041516,0.064383,0.060082,0.063985,0.045693,0.061582,0.040363,0.072815,0.109490,0.102717,0.108865,0.079644,0.105085,0.070918
2023-06-28,0.012300,0.000779,0.000825,0.001288,0.000231,0.001931,0.000007,0.026524,0.001530,0.001619,0.002516,0.000458,0.003751,0.000013
2023-06-29,0.311300,0.269363,0.244410,0.239689,0.276817,0.248166,0.289136,0.936385,0.785572,0.699133,0.683059,0.811872,0.711987,0.855819
2023-06-30,0.164287,0.036296,0.038578,0.040551,0.027515,0.028964,0.029670,0.255217,0.064187,0.067972,0.071228,0.049418,0.051879,0.053075
2023-07-03,0.056809,0.084666,0.063714,0.085691,0.093904,0.112528,0.093010,0.097526,0.140757,0.108439,0.142310,0.154666,0.182150,0.153329
2023-07-05,0.000965,0.014549,0.009190,0.015555,0.022291,0.028824,0.012964,0.001971,0.026893,0.017259,0.028676,0.040457,0.051642,0.024066
2023-07-06,0.079767,0.022102,0.029614,0.030428,0.043300,0.032766,0.043319,0.194341,0.048930,0.066650,0.068596,0.099976,0.074211,0.100021
2023-07-07,0.154672,0.111028,0.135085,0.122775,0.085531,0.102268,0.083787,0.241973,0.179962,0.214546,0.196981,0.142067,0.167098,0.139423
2023-07-10,0.016188,0.000424,0.000069,0.002030,0.002364,0.005765,0.001677,0.035307,0.000837,0.000138,0.003941,0.004579,0.010968,0.003264
2023-07-11,0.024261,0.011996,0.010180,0.006336,0.009108,0.004906,0.007095,0.053979,0.025844,0.021802,0.013372,0.019433,0.010286,0.015021
2023-07-12,0.125419,0.126926,0.137079,0.127643,0.162139,0.138756,0.157190,0.322226,0.326618,0.356466,0.328711,0.432105,0.361439,0.416949
2023-07-13,0.207819,0.075133,0.083389,0.087095,0.080416,0.088893,0.067698,0.313567,0.126193,0.138818,0.144433,0.134292,0.147146,0.114674
2023-07-14,0.670088,0.487978,0.572127,0.505168,0.477399,0.408641,0.525163,2.503464,1.646381,2.026560,1.721843,1.600507,1.312749,1.811034
2023-07-17,0.244137,0.036071,0.034465,0.030245,0.047772,0.028694,0.035780,0.360449,0.063813,0.061135,0.054046,0.083020,0.051422,0.063329
2023-07-18,0.137097,0.203364,0.124617,0.140202,0.179417,0.212240,0.161234,0.217392,0.307709,0.199626,0.221771,0.275787,0.319355,0.251027
2023-07-19,0.038986,0.000277,0.000762,0.000671,0.000795,0.000614,0.001475,0.089334,0.000560,0.001552,0.001366,0.001560,0.001207,0.003028
2023-07-20,0.115055,0.178619,0.147334,0.135244,0.098983,0.116480,0.147450,0.185826,0.274710,0.231770,0.214771,0.162232,0.187893,0.231931
2023-07-21,0.049880,0.000917,0.000081,0.000784,0.003083,0.000132,0.001944,0.116433,0.001872,0.000162,0.001598,0.006401,0.000266,0.003776
2023-07-24,0.008235,0.008071,0.002202,0.002077,0.008248,0.004048,0.007343,0.017513,0.017155,0.004546,0.004284,0.017542,0.008450,0.015563
2023-07-25,0.001124,0.001660,0.002661,0.000836,0.007137,0.001495,0.000144,0.002300,0.003411,0.005511,0.001704,0.015112,0.003069,0.000285
2023-07-26,0.011520,0.005929,0.007128,0.011128,0.005702,0.014337,0.011536,0.021476,0.011272,0.013487,0.020770,0.010851,0.026516,0.021505
2023-07-27,0.015991,0.004539,0.009575,0.004581,0.007560,0.001653,0.008220,0.034857,0.009500,0.020462,0.009591,0.016037,0.003397,0.017480
2023-07-28,0.277330,0.269954,0.262001,0.264967,0.236940,0.272385,0.256264,0.402047,0.392900,0.382976,0.386684,0.351277,0.395921,0.375778
2023-07-31,0.117004,0.006331,0.009959,0.007228,0.002076,0.000357,0.009400,0.297905,0.013362,0.021311,0.015310,0.004280,0.000723,0.020077
2023-08-01,0.092673,0.097119,0.125740,0.113900,0.098597,0.108107,0.104006,0.152823,0.159463,0.201237,0.184147,0.161660,0.175689,0.169662
2023-08-02,0.186857,0.061073,0.064108,0.057035,0.048329,0.038452,0.044936,0.509374,0.145023,0.152900,0.134624,0.112528,0.088026,0.104042
2023-08-03,0.029529,0.004116,0.014965,0.014198,0.009941,0.013097,0.012073,0.052836,0.007891,0.027632,0.026269,0.018624,0.024304,0.022471
2023-08-04,0.019529,0.005595,0.012630,0.005729,0.008028,0.001203,0.006425,0.042965,0.011771,0.027265,0.012058,0.017060,0.002463,0.013566
2023-08-07,0.024600,0.014870,0.018819,0.021295,0.020142,0.031513,0.024076,0.044435,0.027463,0.034419,0.038732,0.036728,0.056185,0.043534
2023-08-08,0.218151,0.133595,0.165639,0.149586,0.150520,0.115730,0.171451,0.610871,0.346172,0.442887,0.393871,0.396691,0.294250,0.460909
2023-08-09,0.084949,0.017431,0.022147,0.014961,0.016712,0.018770,0.013740,0.141186,0.031985,0.040208,0.027624,0.030721,0.034334,0.025453
2023-08-10,0.001079,0.001069,0.000308,0.000006,0.000004,0.003828,0.000281,0.002206,0.002092,0.000624,0.000012,0.000007,0.007349,0.000568
2023-08-11,0.050243,0.057317,0.055073,0.051802,0.058127,0.072537,0.055432,0.087013,0.098334,0.094759,0.089522,0.099621,0.122187,0.095332
2023-08-14,0.006002,0.057614,0.037998,0.038335,0.036811,0.051974,0.032829,0.011407,0.098806,0.067012,0.067569,0.065043,0.089798,0.058397
2023-08-15,0.155247,0.069860,0.058340,0.069481,0.067609,0.055332,0.066160,0.411028,0.167971,0.137976,0.166971,0.162052,0.130267,0.158255
2023-08-16,0.030532,0.008111,0.009840,0.006987,0.002358,0.006351,0.004123,0.054530,0.015291,0.018441,0.013226,0.004567,0.012053,0.007904
2023-08-17,0.036479,0.024498,0.031531,0.024714,0.030316,0.015479,0.015319,0.083207,0.054534,0.071241,0.055042,0.068329,0.033693,0.033331
2023-08-18,0.009849,0.000953,0.000344,0.000951,0.001166,0.004303,0.000588,0.018456,0.001866,0.000680,0.001863,0.002281,0.008241,0.001158
2023-08-21,0.007104,0.017024,0.005252,0.007788,0.006814,0.015284,0.009634,0.013442,0.031270,0.010014,0.014699,0.012908,0.028196,0.018067
2023-08-22,0.029345,0.011845,0.014559,0.015738,0.015774,0.008048,0.022438,0.066008,0.025507,0.031609,0.034282,0.034363,0.017104,0.049715
2023-08-23,0.027971,0.022152,0.016041,0.013617,0.009762,0.017890,0.010611,0.050193,0.040216,0.029536,0.025233,0.018300,0.032793,0.019837
2023-08-24,0.051577,0.023547,0.031156,0.030959,0.035727,0.021577,0.027603,0.120720,0.052304,0.070341,0.069868,0.081379,0.047709,0.061865
2023-08-25,0.009341,0.025134,0.027393,0.029962,0.032331,0.023117,0.033093,0.019947,0.056031,0.061365,0.067481,0.073163,0.051300,0.075000
2023-08-28,0.202535,0.151450,0.120140,0.120978,0.125815,0.141779,0.150643,0.306616,0.237503,0.193186,0.194394,0.201343,0.223989,0.236380
2023-08-29,0.001667,0.016218,0.008121,0.011817,0.018613,0.024655,0.011190,0.003426,0.029849,0.015309,0.022010,0.034059,0.044529,0.020883
2023-08-30,0.001260,0.004745,0.003446,0.002526,0.001238,0.004290,0.001042,0.002582,0.009069,0.006630,0.004887,0.002419,0.008218,0.002039
2023-08-31,0.006244,0.023298,0.022699,0.017525,0.007827,0.016641,0.018234,0.011856,0.042195,0.041163,0.032151,0.014769,0.030595,0.033396
2023-09-01,0.001815,0.012303,0.018304,0.017262,0.011936,0.021655,0.015444,0.003529,0.022882,0.033519,0.031689,0.022224,0.039357,0.028480
2023-09-05,0.195781,0.129648,0.129917,0.119533,0.126711,0.105176,0.118995,0.537905,0.334572,0.335362,0.305180,0.325991,0.264276,0.303628
2023-09-06,0.166410,0.071524,0.077746,0.071243,0.058626,0.072683,0.077479,0.258123,0.120619,0.130207,0.120184,0.100411,0.122413,0.129797
2023-09-07,0.008762,0.046739,0.033075,0.043060,0.044936,0.065146,0.037305,0.016481,0.081344,0.058808,0.075346,0.078411,0.110685,0.065864
2023-09-08,0.000311,0.019782,0.020690,0.022576,0.030040,0.038197,0.019997,0.000615,0.036100,0.037681,0.040949,0.053700,0.067341,0.036475
2023-09-11,0.042220,0.004617,0.006583,0.007788,0.007264,0.004386,0.010084,0.097301,0.009668,0.013907,0.016535,0.015390,0.009173,0.021589
2023-09-12,0.014943,0.019953,0.010289,0.015538,0.021118,0.013008,0.019180,0.032479,0.043945,0.022044,0.033827,0.046642,0.028113,0.042161
